,Fiyat,Oda,Alan,Yas,Konum,Kat
59740,971,1,347,8,Kağıthane,13
59741,1897,1,6,0,Kağıthane,14
59742,2058,1,258,60,Kağıthane,11
59743,1798,4,36,37,Kağıthane,11
59744,1024,4,339,37,Kağıthane,4
59745,1341,1,76,75,Kağıthane,15
59746,54,0,16,48,Kağıthane,14
59747,2058,1,258,60,Kağıthane,11
59748,1124,4,360,0,Kağıthane,19
59749,2058,1,258,60,Kağıthane,11
59750,1721,0,366,71,Kağıthane,3
59751,1858,1,193,60,Kağıthane,2
59752,1925,0,34,23,Kağıthane,11
59753,1925,0,34,23,Kağıthane,11
59754,1376,1,353,39,Kağıthane,14
59755,1124,4,295,1,Kağıthane,17
59756,1648,4,51,38,Kağıthane,14
59757,1648,4,51,38,Kağıthane,14
59758,250,0,41,32,Kağıthane,0
59759,250,0,41,32,Kağıthane,0
59760,1841,0,76,60,Kağıthane,14
59761,250,0,41,32,Kağıthane,0
59762,233,4,31,1,Kağıthane,13
59763,2158,0,366,39,Kağıthane,0
59764,98,4,232,48,Kağıthane,7
59765,1150,0,218,0,Kağıthane,17
59766,1766,1,41,67,Kağıthane,14
59767,1264,0,71,60,Kağıthane,15
59768,1048,0,353,0,Kağıthane,0
59769,1264,0,31,19,Kağıthane,0
59770,1578,0,11,72,Kağıthane,16
59771,387,4,1,33,Kağıthane,0
59772,930,4,21,39,Kağıthane,11
59773,649,0,353,37,Kağıthane,0
59774,930,4,21,39,Kağıthane,11
59775,1925,0,46,32,Kağıthane,11
59776,649,0,353,37,Kağıthane,0
59777,1750,0,46,0,Kağıthane,3
59778,881,0,347,4,Kağıthane,11
59779,97,1,51,54,Kağıthane,15
59780,1330,0,31,24,Kağıthane,16
59781,281,0,11,48,Kağıthane,0
59782,1068,0,353,60,Kağıthane,11
59783,1089,2,141,4,Kağıthane,15
59784,971,4,315,37,Kağıthane,0
59785,709,0,81,27,Kağıthane,13
59786,971,4,315,37,Kağıthane,0
59787,1432,0,325,1,Kağıthane,3
59788,1264,1,31,0,Kağıthane,11
59789,516,1,339,32,Kağıthane,11
59790,478,4,71,1,Kağıthane,18
59791,1401,1,36,24,Kağıthane,14
59792,1238,1,350,37,Kağıthane,16
59793,1432,0,91,81,Kağıthane,13
59794,750,1,6,46,Kağıthane,0
59795,540,0,332,43,Kağıthane,11
59796,588,4,315,60,Kağıthane,0
59797,97,1,51,54,Kağıthane,15
59798,750,1,6,46,Kağıthane,0
59799,650,4,77,48,Kağıthane,13
59800,1552,0,21,43,Kağıthane,14
59801,963,4,101,4,Kağıthane,13
59802,834,0,366,48,Kağıthane,0
59803,811,0,21,16,Kağıthane,14
59804,1840,0,332,35,Kağıthane,16
59805,232,0,332,29,Kağıthane,13
59806,615,0,360,24,Kağıthane,19
59807,881,0,322,0,Kağıthane,1
59808,1789,0,31,0,Kağıthane,6
59809,1884,1,36,33,Kağıthane,13
59810,98,4,232,48,Kağıthane,7
59811,1789,0,353,0,Kağıthane,14
59812,1268,1,57,60,Kağıthane,13
59813,792,4,41,0,Kağıthane,0
59814,233,1,51,12,Kağıthane,4
59815,930,1,339,78,Kağıthane,0
59816,930,1,339,78,Kağıthane,0
59817,1789,1,31,4,Kağıthane,13
59818,930,4,21,39,Kağıthane,11
59819,1648,4,51,38,Kağıthane,14
59820,542,0,21,0,Kağıthane,13
59821,1024,0,366,38,Kağıthane,13
59822,1897,4,51,1,Kağıthane,3
59823,1605,0,81,0,Kağıthane,17
59824,1766,1,41,0,Kağıthane,11
59825,414,1,353,43,Kağıthane,14
59826,750,1,6,46,Kağıthane,0
59827,2071,1,332,32,Kağıthane,14
59828,2083,0,1,33,Kağıthane,14
59829,1909,4,51,38,Kağıthane,16
59830,1847,1,347,0,Kağıthane,14
59831,2083,0,1,33,Kağıthane,14
59832,1317,4,31,4,Kağıthane,0
59833,542,0,21,0,Kağıthane,13
59834,364,0,360,32,Kağıthane,14
59835,930,0,26,32,Kağıthane,0
59836,1401,4,7,0,Kağıthane,3
59837,1884,1,36,33,Kağıthane,13
59838,451,2,41,43,Kağıthane,14
59839,1611,0,61,60,Kağıthane,13
59840,661,4,167,60,Kağıthane,5
59841,40,0,49,12,Kağıthane,15
59842,1789,0,31,49,Kağıthane,14
59843,1789,0,31,49,Kağıthane,14
59844,1702,1,47,48,Kağıthane,11
59845,1536,0,366,78,Kağıthane,13
59846,902,2,315,4,Kağıthane,14
59847,1120,0,347,48,Kağıthane,13
59848,1104,1,314,78,Kağıthane,3
59849,1578,1,360,0,Kağıthane,11
59850,588,2,315,0,Kağıthane,2
59851,1864,4,46,19,Kağıthane,16
59852,881,0,347,23,Kağıthane,11
59853,930,1,353,78,Kağıthane,13
59854,233,0,106,12,Kağıthane,14
59855,1925,0,46,32,Kağıthane,11
59856,451,0,51,33,Kağıthane,16
59857,1925,0,46,32,Kağıthane,11
59858,202,0,332,24,Kağıthane,13
59859,1330,0,36,60,Kağıthane,0
59860,1089,1,356,0,Kağıthane,0
59861,414,1,302,60,Kağıthane,0
59862,708,1,41,34,Kağıthane,14
59863,549,0,306,4,Kağıthane,11
59864,1124,1,21,2,Kağıthane,13
59865,1264,1,353,0,Kağıthane,0
59866,1246,0,360,39,Kağıthane,11
59867,1495,1,51,16,Kağıthane,14
59868,445,0,101,23,Kağıthane,15
59869,445,0,101,23,Kağıthane,15
59870,34,1,31,33,Kağıthane,11
59871,709,0,34,0,Kağıthane,11
59872,1578,0,353,48,Kağıthane,18
59873,1390,0,363,2,Kağıthane,7
59874,1390,0,363,2,Kağıthane,7
59875,1578,0,353,48,Kağıthane,18
59876,1536,4,1,0,Kağıthane,5
59877,298,1,141,39,Kağıthane,2
59878,1264,1,353,0,Kağıthane,0
59879,1264,1,353,0,Kağıthane,0
59880,1009,0,360,38,Kağıthane,11
59881,1578,1,46,47,Kağıthane,13
59882,1578,1,46,47,Kağıthane,13
59883,477,0,360,38,Kağıthane,16
59884,1759,1,366,0,Kağıthane,14
59885,486,0,71,43,Kağıthane,14
59886,387,0,347,39,Kağıthane,11
59887,1382,0,41,60,Kağıthane,0
59888,1089,0,339,0,Kağıthane,13
59889,486,0,71,43,Kağıthane,14
59890,186,0,322,19,Kağıthane,13
59891,486,0,71,43,Kağıthane,14
59892,1488,0,51,37,Kağıthane,5
59893,615,0,11,48,Kağıthane,0
59894,2031,0,6,0,Kağıthane,0
59895,1951,4,76,49,Kağıthane,16
59896,1789,0,315,27,Kağıthane,16
59897,1789,0,315,27,Kağıthane,16
59898,931,0,122,71,Kağıthane,18
59899,2031,0,6,0,Kağıthane,0
59900,709,0,34,0,Kağıthane,11
59901,1124,2,353,49,Kağıthane,13
59902,231,2,322,1,Kağıthane,16
59903,951,1,1,48,Kağıthane,16
59904,708,0,367,39,Kağıthane,14
59905,362,1,232,75,Kağıthane,11
59906,1104,1,314,78,Kağıthane,11
59907,1897,4,21,1,Kağıthane,2
59908,1897,4,360,60,Kağıthane,8
59909,673,0,315,48,Kağıthane,19
59910,1264,0,360,0,Kağıthane,13
59911,298,0,44,1,Kağıthane,14
59912,1422,0,329,48,Kağıthane,16
59913,1009,1,347,37,Kağıthane,11
59914,1806,0,31,2,Kağıthane,17
59915,2049,1,36,1,Kağıthane,15
59916,1766,1,1,67,Kağıthane,14
59917,1766,1,1,67,Kağıthane,14
59918,1648,0,322,48,Kağıthane,13
59919,1611,0,91,75,Kağıthane,14
59920,1432,1,276,48,Kağıthane,13
59921,1641,0,46,24,Kağıthane,17
59922,753,0,347,2,Kağıthane,11
59923,1766,0,356,31,Kağıthane,0
59924,1963,0,76,81,Kağıthane,0
59925,1024,0,1,37,Kağıthane,15
59926,1897,0,366,48,Kağıthane,19
59927,1567,0,41,37,Kağıthane,15
59928,1367,0,36,39,Kağıthane,16
59929,1567,0,41,37,Kağıthane,15
59930,588,0,360,60,Kağıthane,13
59931,1488,0,41,0,Kağıthane,14
59932,1317,1,21,1,Kağıthane,2
59933,1567,0,41,37,Kağıthane,15
59934,1196,0,322,1,Kağıthane,16
59935,1401,0,81,48,Kağıthane,14
59936,279,0,101,49,Kağıthane,13
59937,2049,0,76,33,Kağıthane,0
59938,1476,0,31,23,Kağıthane,15
59939,708,4,353,0,Kağıthane,11
59940,1149,0,1,2,Kağıthane,0
59941,684,0,86,0,Kağıthane,1
59942,881,1,366,8,Kağıthane,13
59943,1578,0,28,23,Kağıthane,2
59944,728,0,366,39,Kağıthane,0
59945,1905,4,51,33,Kağıthane,14
59946,1162,4,71,60,Kağıthane,15
59947,1864,1,360,16,Kağıthane,13
59948,204,4,332,48,Kağıthane,0
59949,2007,1,332,32,Kağıthane,0
59950,1196,0,319,75,Kağıthane,2
59951,1864,1,360,16,Kağıthane,13
59952,1710,0,56,0,Kağıthane,14
59953,971,1,1,71,Kağıthane,0
59954,1903,1,55,0,Kağıthane,11
59955,477,1,366,0,Kağıthane,0
59956,387,0,11,38,Kağıthane,13
59957,1648,0,31,16,Kağıthane,0
59958,1648,0,31,16,Kağıthane,0
59959,1605,0,16,60,Kağıthane,11
59960,414,0,11,31,Kağıthane,13
59961,1905,2,51,35,Kağıthane,14
59962,1495,2,1,33,Kağıthane,11
59963,1382,1,350,0,Kağıthane,0
59964,1196,4,339,23,Kağıthane,4
59965,388,2,157,60,Kağıthane,11
59966,1847,1,131,60,Kağıthane,5
59967,323,2,176,4,Kağıthane,15
59968,1544,1,81,2,Kağıthane,15
59969,930,1,1,75,Kağıthane,14
59970,649,2,11,43,Kağıthane,15
59971,971,0,360,78,Kağıthane,13
59972,2024,0,6,60,Kağıthane,17
59973,2106,2,101,33,Kağıthane,11
59974,1196,1,61,4,Kağıthane,18
59975,1162,1,360,2,Kağıthane,11
59976,1857,0,87,23,Kağıthane,5
59977,478,4,121,23,Kağıthane,16
59978,1264,4,81,1,Kağıthane,1
59979,1104,1,29,71,Kağıthane,11
59980,991,1,353,60,Kağıthane,13
59981,1567,1,322,1,Kağıthane,15
59982,1285,2,11,30,Kağıthane,0
59983,1847,1,131,60,Kağıthane,5
59984,414,2,322,32,Kağıthane,13
59985,1977,2,249,27,Kağıthane,2
59986,1611,0,91,75,Kağıthane,14
59987,1759,2,101,33,Kağıthane,13
59988,834,0,353,48,Kağıthane,0
59989,1678,4,71,49,Kağıthane,15
59990,1936,4,61,2,Kağıthane,1
59991,1857,4,51,23,Kağıthane,0
59992,1678,4,71,49,Kağıthane,15
59993,1488,0,21,46,Kağıthane,14
59994,1223,4,347,48,Kağıthane,15
59995,588,0,353,38,Kağıthane,14
59996,588,0,353,38,Kağıthane,14
59997,477,0,339,43,Kağıthane,0
59998,2151,0,28,0,Kağıthane,17
59999,1488,0,21,46,Kağıthane,14
60000,931,0,122,71,Kağıthane,18
60001,902,1,258,71,Kağıthane,6
60002,1124,0,254,1,Kağıthane,16
60003,477,0,338,0,Kağıthane,0
60004,1798,1,13,37,Kağıthane,15
60005,930,1,31,43,Kağıthane,11
60006,516,1,366,38,Kağıthane,0
60007,1897,0,17,1,Kağıthane,15
60008,785,1,41,0,Kağıthane,0
60009,753,0,357,38,Kağıthane,13
60010,1759,2,101,33,Kağıthane,13
60011,1422,0,347,48,Kağıthane,11
60012,1422,0,347,48,Kağıthane,11
60013,753,0,360,23,Kağıthane,0
60014,930,0,339,60,Kağıthane,11
60015,1605,0,16,60,Kağıthane,11
60016,1264,1,353,0,Kağıthane,0
60017,1264,1,353,0,Kağıthane,0
60018,673,4,366,33,Kağıthane,15
60019,1014,1,337,60,Kağıthane,13
60020,1510,0,38,0,Kağıthane,13
60021,1024,1,322,1,Kağıthane,11
60022,1510,0,38,0,Kağıthane,13
60023,785,1,41,0,Kağıthane,0
60024,785,1,41,0,Kağıthane,0
60025,1468,0,51,60,Kağıthane,16
60026,1317,0,356,60,Kağıthane,19
60027,1104,0,360,0,Kağıthane,11
60028,1104,1,314,78,Kağıthane,11
60029,1223,0,360,1,Kağıthane,13
60030,588,0,21,0,Kağıthane,0
60031,881,0,353,49,Kağıthane,13
60032,1104,1,314,78,Kağıthane,11
60033,1444,0,71,0,Kağıthane,16
60034,853,0,11,37,Kağıthane,11
60035,1897,4,360,60,Kağıthane,8
60036,362,1,232,75,Kağıthane,11
60037,96,0,366,33,Kağıthane,11
60038,1211,0,76,0,Kağıthane,13
60039,1048,0,41,71,Kağıthane,14
60040,1341,4,101,17,Kağıthane,14
60041,881,0,353,49,Kağıthane,13
60042,881,0,353,49,Kağıthane,13
60043,362,1,232,75,Kağıthane,11
60044,1297,0,334,60,Kağıthane,13
60045,902,1,347,48,Kağıthane,11
60046,1264,1,353,0,Kağıthane,0
60047,187,0,101,1,Kağıthane,5
60048,1367,0,1,60,Kağıthane,2
60049,1648,1,55,1,Kağıthane,13
60050,1305,1,350,37,Kağıthane,18
60051,1246,0,339,0,Kağıthane,14
60052,1897,1,51,43,Kağıthane,1
60053,1297,1,315,60,Kağıthane,11
60054,1897,1,51,43,Kağıthane,1
60055,1264,1,353,0,Kağıthane,0
60056,460,0,36,81,Kağıthane,18
60057,1150,0,218,0,Kağıthane,1
60058,1317,2,11,1,Kağıthane,13
60059,1789,0,193,35,Kağıthane,0
60060,1104,1,314,78,Kağıthane,11
60061,1246,2,21,23,Kağıthane,17
60062,1444,1,315,0,Kağıthane,18
60063,588,0,21,0,Kağıthane,0
60064,233,0,86,1,Kağıthane,0
60065,1897,4,360,60,Kağıthane,8
60066,1211,0,76,0,Kağıthane,13
60067,1104,0,360,2,Kağıthane,2
60068,1418,0,368,0,Kağıthane,8
60069,1789,0,193,35,Kağıthane,0
60070,1546,1,16,0,Kağıthane,0
60071,1611,0,91,75,Kağıthane,14
60072,2009,2,184,48,Kağıthane,12
60073,881,0,81,48,Kağıthane,13
60074,516,0,1,34,Kağıthane,13
60075,902,4,327,37,Kağıthane,4
60076,971,0,360,78,Küçükçekmece,14
60077,1382,1,360,12,Küçükçekmece,14
60078,1211,1,1,48,Küçükçekmece,2
60079,1925,0,101,19,Küçükçekmece,11
60080,1488,0,11,38,Küçükçekmece,11
60081,89,1,96,60,Küçükçekmece,15
60082,1246,4,306,1,Küçükçekmece,13
60083,853,1,338,2,Küçükçekmece,11
60084,881,0,353,0,Küçükçekmece,0
60085,1691,4,353,4,Küçükçekmece,18
60086,1124,4,360,0,Küçükçekmece,0
60087,549,3,81,33,Küçükçekmece,15
60088,600,0,353,60,Küçükçekmece,0
60089,1068,0,1,48,Küçükçekmece,11
60090,467,0,353,1,Küçükçekmece,11
60091,221,0,104,40,Küçükçekmece,2
60092,1317,0,344,12,Küçükçekmece,7
60093,2008,0,31,0,Küçükçekmece,15
60094,1968,0,81,23,Küçükçekmece,16
60095,734,1,360,78,Küçükçekmece,0
60096,549,4,360,19,Küçükçekmece,11
60097,2008,1,61,43,Küçükçekmece,16
60098,1180,1,111,0,Küçükçekmece,13
60099,1367,0,360,78,Küçükçekmece,17
60100,1897,0,50,8,Küçükçekmece,18
60101,1367,0,360,78,Küçükçekmece,17
60102,728,0,319,60,Küçükçekmece,16
60103,1367,0,360,78,Küçükçekmece,17
60104,615,0,41,30,Küçükçekmece,15
60105,1367,0,360,78,Küçükçekmece,17
60106,1488,0,11,38,Küçükçekmece,11
60107,991,0,1,16,Küçükçekmece,0
60108,1488,0,11,38,Küçükçekmece,11
60109,1196,1,26,32,Küçükçekmece,0
60110,549,1,366,49,Küçükçekmece,16
60111,1341,4,366,1,Küçükçekmece,11
60112,549,0,347,0,Küçükçekmece,0
60113,1611,0,350,1,Küçükçekmece,16
60114,673,0,11,31,Küçükçekmece,0
60115,279,0,61,2,Küçükçekmece,14
60116,588,2,332,23,Küçükçekmece,18
60117,186,0,36,33,Küçükçekmece,0
60118,351,1,11,60,Küçükçekmece,14
60119,709,4,249,0,Küçükçekmece,11
60120,708,0,332,60,Küçükçekmece,11
60121,1850,4,66,38,Küçükçekmece,11
60122,1488,1,1,60,Küçükçekmece,14
60123,931,0,176,75,Küçükçekmece,11
60124,1124,1,360,52,Küçükçekmece,11
60125,1009,1,353,81,Küçükçekmece,11
60126,1536,1,26,0,Küçükçekmece,11
60127,148,0,66,48,Küçükçekmece,16
60128,1444,1,332,48,Küçükçekmece,15
60129,1,0,11,27,Küçükçekmece,15
60130,1293,1,1,60,Küçükçekmece,15
60131,1264,4,21,60,Küçükçekmece,11
60132,652,0,360,75,Küçükçekmece,13
60133,1422,1,111,0,Küçükçekmece,13
60134,1285,1,360,0,Küçükçekmece,11
60135,699,1,295,16,Küçükçekmece,13
60136,853,1,51,33,Küçükçekmece,15
60137,1124,1,30,8,Küçükçekmece,2
60138,990,4,66,60,Küçükçekmece,14
60139,1285,0,66,48,Küçükçekmece,13
60140,1578,4,339,60,Küçükçekmece,4
60141,1124,1,30,8,Küçükçekmece,2
60142,1922,0,318,0,Küçükçekmece,8
60143,991,0,21,32,Küçükçekmece,11
60144,1264,0,66,0,Küçükçekmece,14
60145,615,0,360,39,Küçükçekmece,0
60146,791,1,360,38,Küçükçekmece,0
60147,20,4,81,75,Küçükçekmece,17
60148,792,4,41,0,Küçükçekmece,0
60149,1488,0,347,32,Küçükçekmece,14
60150,517,2,71,56,Küçükçekmece,15
60151,708,3,21,43,Küçükçekmece,13
60152,2059,0,90,23,Küçükçekmece,3
60153,2135,2,353,32,Küçükçekmece,0
60154,1162,0,1,39,Küçükçekmece,13
60155,508,1,322,4,Küçükçekmece,0
60156,1048,0,81,32,Küçükçekmece,16
60157,649,3,11,48,Küçükçekmece,15
60158,1488,0,347,32,Küçükçekmece,14
60159,1039,0,342,60,Küçükçekmece,1
60160,588,2,1,38,Küçükçekmece,11
60161,2125,4,21,78,Küçükçekmece,14
60162,13,1,1,0,Küçükçekmece,4
60163,1750,0,92,16,Küçükçekmece,11
60164,528,0,46,16,Küçükçekmece,14
60165,1124,1,360,52,Küçükçekmece,11
60166,1016,3,21,38,Küçükçekmece,15
60167,1382,0,16,4,Küçükçekmece,16
60168,1124,1,360,52,Küçükçekmece,11
60169,853,1,338,2,Küçükçekmece,11
60170,991,0,71,60,Küçükçekmece,11
60171,663,4,353,71,Küçükçekmece,0
60172,1697,0,9,60,Küçükçekmece,0
60173,549,1,31,43,Küçükçekmece,13
60174,1172,0,332,48,Küçükçekmece,11
60175,963,0,76,37,Küçükçekmece,13
60176,290,1,131,32,Küçükçekmece,4
60177,1354,0,29,60,Küçükçekmece,13
60178,1196,1,320,81,Küçükçekmece,13
60179,1180,1,352,29,Küçükçekmece,0
60180,322,1,353,38,Küçükçekmece,11
60181,1264,0,4,60,Küçükçekmece,0
60182,279,0,61,2,Küçükçekmece,14
60183,931,0,167,2,Küçükçekmece,4
60184,931,0,167,2,Küçükçekmece,4
60185,1180,1,51,24,Küçükçekmece,19
60186,1611,0,31,0,Küçükçekmece,0
60187,1238,2,335,48,Küçükçekmece,1
60188,1527,1,86,2,Küçükçekmece,0
60189,549,0,347,0,Küçükçekmece,0
60190,1488,0,347,32,Küçükçekmece,14
60191,615,0,360,46,Küçükçekmece,11
60192,600,1,315,32,Küçükçekmece,13
60193,791,2,31,31,Küçükçekmece,16
60194,1842,0,253,19,Küçükçekmece,13
60195,1048,0,332,0,Küçükçekmece,0
60196,588,1,36,31,Küçükçekmece,17
60197,1721,0,121,1,Küçükçekmece,15
60198,1578,0,11,54,Küçükçekmece,0
60199,1578,0,11,54,Küçükçekmece,0
60200,1578,0,11,54,Küçükçekmece,0
60201,709,0,91,8,Küçükçekmece,0
60202,580,1,347,78,Küçükçekmece,19
60203,53,0,6,32,Küçükçekmece,15
60204,2120,4,131,48,Küçükçekmece,16
60205,1691,4,353,4,Küçükçekmece,18
60206,2044,4,339,33,Küçükçekmece,11
60207,998,0,360,60,Küçükçekmece,0
60208,451,0,339,71,Küçükçekmece,0
60209,1124,0,360,0,Küçükçekmece,0
60210,1982,0,26,0,Küçükçekmece,17
60211,1341,0,61,0,Küçükçekmece,13
60212,2027,0,26,0,Küçükçekmece,17
60213,1702,4,34,38,Küçükçekmece,19
60214,991,0,366,39,Küçükçekmece,15
60215,881,0,56,0,Küçükçekmece,13
60216,1317,4,46,27,Küçükçekmece,13
60217,1180,2,1,0,Küçükçekmece,19
60218,709,1,224,72,Küçükçekmece,11
60219,1488,1,13,4,Küçükçekmece,0
60220,1149,0,121,75,Küçükçekmece,13
60221,1422,2,353,38,Küçükçekmece,11
60222,1414,0,201,0,Küçükçekmece,16
60223,1611,0,350,1,Küçükçekmece,16
60224,1264,1,36,32,Küçükçekmece,0
60225,2037,1,258,0,Küçükçekmece,11
60226,998,0,360,60,Küçükçekmece,0
60227,1691,4,353,4,Küçükçekmece,18
60228,1414,0,201,0,Küçükçekmece,16
60229,699,3,61,78,Küçükçekmece,13
60230,616,3,259,17,Küçükçekmece,14
60231,1578,0,11,54,Küçükçekmece,0
60232,1068,0,18,75,Küçükçekmece,0
60233,1611,4,31,0,Küçükçekmece,11
60234,930,1,320,29,Küçükçekmece,14
60235,1048,0,366,60,Küçükçekmece,0
60236,451,1,11,0,Küçükçekmece,15
60237,477,0,31,27,Küçükçekmece,13
60238,1180,0,1,23,Küçükçekmece,11
60239,451,1,11,0,Küçükçekmece,15
60240,1068,2,360,2,Küçükçekmece,0
60241,1578,2,11,16,Küçükçekmece,6
60242,998,0,360,60,Küçükçekmece,0
60243,991,2,315,78,Küçükçekmece,11
60244,1562,0,41,1,Küçükçekmece,3
60245,1090,0,151,0,Küçükçekmece,5
60246,387,0,315,38,Küçükçekmece,11
60247,1264,0,11,48,Küçükçekmece,3
60248,1230,0,72,2,Küçükçekmece,5
60249,1706,4,51,39,Küçükçekmece,14
60250,1341,1,366,81,Küçükçekmece,16
60251,930,2,121,30,Küçükçekmece,14
60252,971,1,347,48,Küçükçekmece,0
60253,811,3,31,43,Küçükçekmece,11
60254,902,4,41,0,Küçükçekmece,13
60255,1078,3,26,15,Küçükçekmece,11
60256,414,0,6,33,Küçükçekmece,13
60257,1264,0,46,38,Küçükçekmece,0
60258,1414,0,201,0,Küçükçekmece,16
60259,1024,0,347,0,Küçükçekmece,17
60260,1024,0,353,37,Küçükçekmece,0
60261,617,0,353,0,Küçükçekmece,0
60262,1180,2,31,38,Küçükçekmece,0
60263,96,2,11,33,Küçükçekmece,13
60264,1731,0,61,0,Küçükçekmece,16
60265,387,0,363,34,Küçükçekmece,0
60266,1104,0,96,1,Küçükçekmece,13
60267,635,3,353,60,Küçükçekmece,0
60268,1710,0,1,60,Küçükçekmece,11
60269,1104,0,360,0,Küçükçekmece,11
60270,1317,0,36,32,Küçükçekmece,14
60271,997,4,101,37,Küçükçekmece,13
60272,1264,0,61,0,Küçükçekmece,13
60273,615,4,21,32,Küçükçekmece,17
60274,322,0,366,31,Küçükçekmece,13
60275,221,0,104,40,Küçükçekmece,2
60276,221,0,104,40,Küçükçekmece,2
60277,853,1,338,2,Küçükçekmece,11
60278,1476,0,86,23,Küçükçekmece,5
60279,1264,4,366,1,Küçükçekmece,0
60280,1009,0,21,24,Küçükçekmece,13
60281,467,0,353,1,Küçükçekmece,11
60282,1693,0,101,0,Küçükçekmece,15
60283,1578,0,366,0,Küçükçekmece,16
60284,2027,1,115,37,Küçükçekmece,17
60285,649,0,1,60,Küçükçekmece,0
60286,1196,0,36,31,Küçükçekmece,14
60287,811,1,360,0,Küçükçekmece,0
60288,1578,3,11,1,Küçükçekmece,13
60289,991,0,1,16,Küçükçekmece,0
60290,876,0,36,39,Küçükçekmece,13
60291,1196,0,342,0,Küçükçekmece,11
60292,1611,0,350,1,Küçükçekmece,16
60293,477,1,21,38,Küçükçekmece,13
60294,991,0,1,16,Küçükçekmece,0
60295,1706,3,31,8,Küçükçekmece,0
60296,1382,3,151,0,Küçükçekmece,13
60297,477,1,21,38,Küçükçekmece,13
60298,477,1,21,38,Küçükçekmece,13
60299,1951,4,76,39,Küçükçekmece,16
60300,902,0,1,32,Küçükçekmece,11
60301,1611,1,41,48,Küçükçekmece,17
60302,467,0,353,1,Küçükçekmece,11
60303,103,0,103,60,Küçükçekmece,11
60304,125,0,136,48,Küçükçekmece,18
60305,1422,0,101,75,Küçükçekmece,13
60306,991,4,31,0,Küçükçekmece,0
60307,971,1,347,0,Küçükçekmece,0
60308,2007,1,342,38,Küçükçekmece,0
60309,1223,2,332,48,Küçükçekmece,0
60310,1354,2,21,48,Küçükçekmece,0
60311,1048,0,360,16,Küçükçekmece,0
60312,1488,1,21,43,Küçükçekmece,14
60313,1648,1,36,37,Küçükçekmece,1
60314,971,0,315,18,Küçükçekmece,17
60315,516,0,306,37,Küçükçekmece,0
60316,1750,1,41,0,Küçükçekmece,0
60317,1489,1,60,48,Küçükçekmece,14
60318,699,3,61,78,Küçükçekmece,13
60319,290,1,131,32,Küçükçekmece,4
60320,1272,2,1,60,Küçükçekmece,13
60321,971,1,360,71,Küçükçekmece,0
60322,629,0,310,60,Küçükçekmece,19
60323,494,0,31,32,Küçükçekmece,14
60324,221,0,104,40,Küçükçekmece,2
60325,1009,0,360,0,Küçükçekmece,14
60326,290,1,131,32,Küçükçekmece,4
60327,1874,0,93,0,Küçükçekmece,6
60328,1272,2,1,60,Küçükçekmece,13
60329,956,0,51,81,Küçükçekmece,13
60330,2027,0,124,48,Küçükçekmece,1
60331,1089,4,41,0,Küçükçekmece,13
60332,477,0,360,0,Küçükçekmece,11
60333,1272,2,1,60,Küçükçekmece,13
