,Fiyat,Oda,Alan,Yas,Konum,Kat
420,811,0,61,0,Adalar,0
421,700,2,71,34,Adalar,0
422,1341,1,353,32,Adalar,0
423,881,4,46,27,Adalar,0
424,1638,0,252,2,Adalar,1
425,399,2,360,48,Adalar,0
426,1596,0,353,0,Adalar,0
427,2008,1,39,46,Adalar,0
428,1897,4,46,4,Adalar,0
429,881,4,46,27,Adalar,0
430,1272,1,36,17,Adalar,0
431,415,0,232,35,Adalar,0
432,1272,1,36,17,Adalar,0
433,1488,4,98,38,Adalar,0
434,1779,1,353,75,Adalar,1
435,1779,1,353,75,Adalar,1
436,2,0,353,0,Adalar,0
437,1677,4,86,60,Adalar,0
438,1297,0,360,0,Adalar,0
439,415,0,232,35,Adalar,0
440,991,0,360,48,Adalar,0
441,2106,0,101,48,Adalar,0
442,1685,2,91,43,Adalar,0
443,221,4,31,37,Adalar,0
444,1297,0,360,0,Adalar,0
445,1383,2,51,39,Adalar,0
446,34,2,41,0,Adalar,1
447,1488,4,41,33,Adalar,0
448,1864,4,101,39,Adalar,0
449,2008,4,21,31,Adalar,0
450,564,4,91,39,Adalar,0
451,1330,4,101,48,Adalar,0
452,1048,4,126,35,Adalar,0
453,1816,1,21,38,Adalar,0
454,1009,1,1,8,Adalar,0
455,2059,0,360,48,Adalar,0
456,1637,2,360,35,Adalar,0
457,1789,0,91,53,Adalar,0
458,1789,0,362,42,Adalar,0
459,753,1,16,33,Adalar,0
460,753,1,16,33,Adalar,0
461,1442,0,51,32,Adalar,0
462,1211,0,41,17,Adalar,0
463,753,1,16,33,Adalar,0
464,1409,4,11,12,Adalar,0
465,588,0,321,38,Adalar,0
466,780,0,332,4,Adalar,0
467,1201,0,366,60,Adalar,0
468,1409,4,11,12,Adalar,0
469,588,0,321,38,Adalar,0
470,1963,0,360,40,Adalar,0
471,1089,2,366,48,Adalar,0
472,1789,4,81,2,Adalar,0
473,2059,1,46,44,Adalar,0
474,1211,0,41,17,Adalar,0
475,564,4,91,39,Adalar,0
476,2008,1,46,46,Adalar,0
477,1611,1,36,19,Adalar,0
478,1199,0,46,27,Adalar,0
479,1211,4,320,2,Adalar,0
480,1685,1,61,43,Adalar,0
481,1945,2,41,49,Adalar,0
482,1611,1,36,19,Adalar,0
483,1921,0,29,23,Adalar,0
484,1196,0,353,39,Adalar,0
485,1199,0,46,27,Adalar,0
486,250,0,339,27,Adalar,0
487,1199,0,46,27,Adalar,0
488,1432,0,1,16,Adalar,0
489,2,0,61,78,Adalar,0
490,1562,0,31,35,Adalar,0
491,673,2,1,24,Adalar,0
492,673,2,1,24,Adalar,0
493,673,2,1,24,Adalar,0
494,1578,0,81,38,Adalar,0
495,1211,4,320,2,Adalar,0
496,2008,4,51,31,Adalar,0
497,930,4,21,33,Adalar,0
498,1936,0,51,8,Adalar,0
499,399,0,46,27,Adalar,0
500,1024,4,1,38,Adalar,0
501,930,0,95,33,Adalar,0
502,1578,2,16,38,Adalar,0
503,1615,0,1,4,Adalar,0
504,1488,0,51,49,Adalar,0
505,771,2,11,33,Adalar,0
506,313,0,41,33,Adalar,0
507,387,2,31,32,Adalar,0
508,930,2,95,54,Adalar,0
509,930,2,95,54,Adalar,0
510,387,2,31,32,Adalar,0
511,1963,0,101,38,Adalar,0
512,1615,0,1,4,Adalar,0
513,1830,1,21,39,Adalar,0
514,1721,0,11,1,Adalar,0
515,217,2,366,27,Adalar,0
516,1317,2,332,54,Adalar,0
517,2008,4,61,0,Adalar,0
518,1648,0,31,32,Adalar,0
519,753,1,347,0,Adalar,0
520,387,2,31,32,Adalar,0
521,1578,4,21,38,Adalar,0
522,1317,2,332,54,Adalar,0
523,753,1,347,0,Adalar,0
524,516,1,366,71,Adalar,0
525,1118,0,66,32,Adalar,0
526,1136,2,15,45,Adalar,0
527,217,2,366,27,Adalar,0
528,771,0,1,60,Adalar,0
529,1305,0,366,71,Adalar,0
530,2147,0,49,40,Adalar,0
531,2008,4,61,0,Adalar,0
532,2,0,131,0,Adalar,0
533,1196,0,353,39,Adalar,0
534,1196,0,353,39,Adalar,0
535,1305,0,366,71,Adalar,0
536,1685,0,101,43,Adalar,0
537,1773,1,36,33,Adalar,0
538,1773,1,36,33,Adalar,0
539,34,0,66,41,Adalar,0
540,313,0,41,33,Adalar,0
541,1738,0,11,38,Adalar,0
542,34,0,151,71,Adalar,0
543,1963,0,101,38,Adalar,0
544,279,1,46,54,Adalar,0
545,853,0,332,60,Adalar,1
546,753,1,347,0,Adalar,0
547,1468,1,51,78,Adalar,0
548,415,4,81,48,Adalar,1
549,2008,4,61,0,Adalar,0
550,2008,4,61,0,Adalar,0
551,1773,1,36,33,Adalar,0
552,2125,1,1,48,Arnavutköy,0
553,1488,0,51,37,Arnavutköy,1
554,2125,1,1,48,Arnavutköy,0
555,1223,0,4,0,Arnavutköy,0
556,1488,0,51,37,Arnavutköy,1
557,451,0,31,33,Arnavutköy,0
558,1488,0,184,0,Arnavutköy,0
559,1223,0,4,0,Arnavutköy,0
560,1766,0,366,27,Arnavutköy,0
561,1264,0,45,4,Arnavutköy,0
562,881,0,41,0,Arnavutköy,0
563,1766,0,366,27,Arnavutköy,0
564,1068,4,16,4,Arnavutköy,0
565,951,4,46,43,Arnavutköy,0
566,951,4,46,43,Arnavutköy,0
567,1238,0,121,0,Arnavutköy,0
568,516,0,21,43,Arnavutköy,0
569,951,4,46,43,Arnavutköy,0
570,1305,3,16,12,Arnavutköy,0
571,1766,0,366,27,Arnavutköy,0
572,588,0,31,48,Arnavutköy,0
573,351,1,31,43,Arnavutköy,0
574,97,1,76,12,Arnavutköy,0
575,444,1,347,1,Arnavutköy,0
576,588,1,36,60,Arnavutköy,0
577,998,1,121,0,Arnavutköy,0
578,1897,1,153,12,Arnavutköy,0
579,1897,1,153,12,Arnavutköy,0
580,1149,1,81,0,Arnavutköy,0
581,1561,0,61,0,Arnavutköy,0
582,902,1,21,49,Arnavutköy,0
583,1354,0,86,60,Arnavutköy,0
584,1354,0,86,60,Arnavutköy,0
585,686,0,197,60,Arnavutköy,1
586,686,0,197,60,Arnavutköy,1
587,881,1,1,75,Arnavutköy,0
588,414,3,315,60,Arnavutköy,1
589,1382,1,66,2,Arnavutköy,1
590,1124,0,71,0,Arnavutköy,0
591,1240,1,116,60,Arnavutköy,0
592,1264,2,141,60,Arnavutköy,0
593,853,0,61,0,Arnavutköy,0
594,902,1,21,49,Arnavutköy,0
595,1611,0,61,60,Arnavutköy,0
596,444,1,347,1,Arnavutköy,0
597,97,1,76,12,Arnavutköy,0
598,148,0,1,4,Arnavutköy,0
599,549,0,324,60,Arnavutköy,1
600,1444,0,1,43,Arnavutköy,0
601,1444,0,1,43,Arnavutköy,0
602,649,1,366,23,Arnavutköy,0
603,1113,1,27,37,Arnavutköy,1
604,1113,1,27,37,Arnavutköy,1
605,64,4,86,23,Arnavutköy,0
606,1113,1,27,37,Arnavutköy,1
607,2125,1,1,48,Arnavutköy,0
608,1341,0,31,24,Arnavutköy,0
609,674,1,103,2,Arnavutköy,0
610,589,0,322,49,Arnavutköy,0
611,1124,1,31,24,Arnavutköy,0
612,708,0,366,60,Arnavutköy,0
613,625,1,1,0,Arnavutköy,0
614,444,1,347,1,Arnavutköy,0
615,2027,0,51,78,Arnavutköy,0
616,1864,1,1,0,Arnavutköy,0
617,881,0,66,4,Arnavutköy,0
618,444,1,347,1,Arnavutköy,0
619,444,1,347,1,Arnavutköy,0
620,444,1,347,1,Arnavutköy,0
621,1841,1,17,0,Arnavutköy,0
622,834,3,366,32,Arnavutköy,0
623,834,0,51,48,Arnavutköy,0
624,930,0,21,4,Arnavutköy,0
625,753,0,21,78,Arnavutköy,0
626,1136,0,111,0,Arnavutköy,0
627,1578,0,46,33,Arnavutköy,0
628,753,0,21,27,Arnavutköy,0
629,753,0,21,27,Arnavutköy,0
630,753,0,21,27,Arnavutköy,0
631,1578,1,26,0,Arnavutköy,0
632,1578,0,46,33,Arnavutköy,0
633,951,1,41,0,Arnavutköy,0
634,2059,1,11,60,Arnavutköy,0
635,1578,0,46,33,Arnavutköy,0
636,878,1,347,39,Arnavutköy,1
637,1750,1,31,23,Arnavutköy,1
638,1750,1,31,23,Arnavutköy,1
639,1264,1,155,48,Arnavutköy,0
640,540,0,366,0,Arnavutköy,0
641,1180,1,46,71,Arnavutköy,0
642,96,0,295,43,Arnavutköy,0
643,1264,1,126,0,Arnavutköy,0
644,1068,0,366,60,Arnavutköy,0
645,834,0,61,60,Arnavutköy,0
646,827,0,41,32,Arnavutköy,0
647,827,0,41,32,Arnavutköy,0
648,1401,0,61,33,Arnavutköy,0
649,2147,0,151,32,Arnavutköy,0
650,2147,0,151,32,Arnavutköy,0
651,1401,0,61,33,Arnavutköy,0
652,1068,0,366,60,Arnavutköy,0
653,853,1,315,37,Arnavutköy,0
654,1401,0,61,33,Arnavutköy,0
655,1068,0,366,60,Arnavutköy,0
656,629,0,36,38,Arnavutköy,0
657,629,0,36,38,Arnavutköy,0
658,1317,0,151,0,Arnavutköy,0
659,508,0,325,37,Arnavutköy,0
660,1104,1,332,0,Arnavutköy,0
661,148,0,41,0,Arnavutköy,0
662,1897,0,160,0,Arnavutköy,0
663,549,0,11,0,Arnavutköy,0
664,351,0,360,38,Arnavutköy,0
665,351,0,360,38,Arnavutköy,0
666,1495,0,83,0,Arnavutköy,1
667,1925,2,51,17,Arnavutköy,0
668,1925,2,51,17,Arnavutköy,0
669,1495,0,83,0,Arnavutköy,1
670,581,0,160,60,Arnavutköy,0
671,549,1,339,12,Arnavutköy,0
672,1444,1,51,0,Arnavutköy,0
673,1454,1,31,0,Arnavutköy,0
674,1789,1,363,0,Arnavutköy,0
675,1789,1,363,0,Arnavutköy,0
676,1444,1,51,0,Arnavutköy,0
677,549,1,360,60,Arnavutköy,0
678,811,0,339,0,Arnavutköy,0
679,148,0,41,0,Arnavutköy,0
680,811,0,339,0,Arnavutköy,0
681,434,0,26,24,Arnavutköy,0
682,1897,0,160,0,Arnavutköy,0
683,1068,0,16,0,Arnavutköy,0
684,1578,0,31,32,Arnavutköy,0
685,1149,1,56,0,Arnavutköy,0
686,1149,1,56,0,Arnavutköy,0
687,1196,1,36,4,Arnavutköy,0
688,649,0,353,58,Arnavutköy,0
689,1444,0,367,2,Arnavutköy,0
690,1149,1,56,0,Arnavutköy,0
691,1196,1,36,4,Arnavutköy,0
692,1196,1,36,4,Arnavutköy,0
693,971,1,356,27,Arnavutköy,0
694,1264,0,1,49,Arnavutköy,0
695,434,0,26,24,Arnavutköy,0
696,1264,0,1,49,Arnavutköy,0
697,811,0,339,0,Arnavutköy,0
698,2125,0,56,0,Arnavutköy,0
699,1104,1,332,0,Arnavutköy,0
700,1297,0,31,2,Arnavutköy,0
701,47,0,149,27,Arnavutköy,1
702,961,0,21,48,Arnavutköy,0
703,971,1,61,0,Arnavutköy,0
704,1024,0,353,8,Arnavutköy,0
705,550,0,51,60,Arnavutköy,0
706,811,0,16,75,Arnavutköy,1
707,1517,0,366,23,Arnavutköy,0
708,1196,1,87,32,Arnavutköy,0
709,1190,1,101,1,Arnavutköy,0
710,1024,0,353,8,Arnavutköy,0
711,1444,0,146,4,Arnavutköy,0
712,414,1,21,60,Arnavutköy,0
713,902,0,1,0,Arnavutköy,0
714,931,4,151,0,Arnavutköy,1
715,1702,0,51,35,Arnavutköy,1
716,550,0,51,60,Arnavutköy,0
717,1702,0,51,35,Arnavutköy,1
718,960,1,51,48,Arnavutköy,0
719,81,1,96,60,Arnavutköy,0
720,1093,1,332,60,Arnavutköy,0
721,708,0,11,48,Arnavutköy,0
722,913,1,21,48,Arnavutköy,0
723,1136,1,86,0,Arnavutköy,0
724,1124,0,11,24,Arnavutköy,0
725,1093,1,332,60,Arnavutköy,0
726,1094,1,116,33,Arnavutköy,0
727,1118,0,86,0,Arnavutköy,0
728,930,0,1,38,Arnavutköy,0
729,930,0,23,0,Arnavutköy,0
730,1626,0,56,1,Arnavutköy,0
731,578,1,201,0,Arnavutköy,0
732,578,1,201,0,Arnavutköy,0
733,1089,1,71,60,Arnavutköy,0
734,1180,1,121,0,Arnavutköy,0
735,550,0,51,60,Arnavutköy,0
736,549,0,353,0,Arnavutköy,0
737,1702,0,51,35,Arnavutköy,1
738,1960,2,21,23,Arnavutköy,0
739,991,0,366,0,Arnavutköy,0
740,991,0,366,0,Arnavutköy,0
741,991,0,366,0,Arnavutköy,0
742,1229,0,17,1,Arnavutköy,0
743,811,0,16,60,Arnavutköy,1
744,1264,0,66,0,Arnavutköy,0
745,1104,1,332,0,Arnavutköy,0
746,1048,0,360,33,Arnavutköy,0
747,477,0,36,4,Arnavutköy,0
748,278,1,16,34,Arnavutköy,0
749,64,1,21,43,Arnavutköy,0
750,516,1,353,48,Arnavutköy,0
751,1272,0,6,40,Arnavutköy,0
752,1048,0,360,33,Arnavutköy,0
753,1272,0,6,40,Arnavutköy,0
754,649,0,366,75,Arnavutköy,0
755,540,2,360,0,Arnavutköy,0
756,588,0,360,0,Arnavutköy,0
757,811,0,81,32,Arnavutköy,0
758,1371,4,353,0,Arnavutköy,0
759,1371,4,353,0,Arnavutköy,0
760,1371,4,353,0,Arnavutköy,0
761,1371,4,353,0,Arnavutköy,0
762,1024,1,91,0,Arnavutköy,0
763,881,0,11,0,Arnavutköy,0
764,1341,0,1,12,Arnavutköy,0
765,1341,0,1,12,Arnavutköy,0
766,1341,0,1,12,Arnavutköy,0
767,1196,0,160,0,Arnavutköy,0
768,1789,2,71,60,Arnavutköy,0
769,1330,0,31,0,Arnavutköy,0
770,1196,0,41,1,Arnavutköy,1
771,1196,0,41,1,Arnavutköy,1
772,387,0,347,0,Arnavutköy,0
773,1702,4,300,0,Arnavutköy,0
774,2,0,101,18,Arnavutköy,0
775,232,4,1,27,Arnavutköy,0
776,791,1,36,34,Arnavutköy,0
777,1264,0,91,0,Arnavutköy,0
778,797,0,310,60,Arnavutköy,0
779,1264,0,91,0,Arnavutköy,0
780,753,1,366,4,Arnavutköy,0
781,1488,1,8,8,Arnavutköy,0
782,1488,1,8,8,Arnavutköy,0
783,351,3,347,0,Arnavutköy,0
784,753,0,21,78,Arnavutköy,0
785,1743,1,61,43,Arnavutköy,0
786,1264,0,121,60,Arnavutköy,0
787,1264,0,121,60,Arnavutköy,0
788,1264,0,121,60,Arnavutköy,0
789,477,0,31,27,Arnavutköy,0
790,477,0,31,27,Arnavutköy,0
791,881,0,41,0,Arnavutköy,0
792,1685,0,1,48,Arnavutköy,0
793,1317,1,19,16,Arnavutköy,0
794,1223,0,37,60,Arnavutköy,0
795,791,0,41,32,Arnavutköy,0
796,588,0,16,48,Arnavutköy,0
797,1864,1,360,1,Arnavutköy,0
798,797,0,310,60,Arnavutköy,0
799,797,0,310,60,Arnavutköy,0
800,834,0,26,60,Arnavutköy,0
801,1888,0,360,0,Arnavutköy,0
802,588,1,11,38,Arnavutköy,0
803,1432,0,26,37,Arnavutköy,0
804,1002,3,111,0,Arnavutköy,0
805,56,0,21,48,Arnavutköy,0
806,387,1,71,81,Arnavutköy,0
807,462,0,360,60,Arnavutköy,0
808,1133,0,116,0,Arnavutköy,0
809,1432,0,26,37,Arnavutköy,0
810,821,1,26,1,Arnavutköy,0
811,1422,0,31,0,Arnavutköy,0
812,2059,1,51,49,Arnavutköy,0
813,397,0,11,60,Arnavutköy,0
814,1009,0,141,0,Arnavutköy,0
815,771,1,353,78,Arnavutköy,0
816,882,0,146,1,Arnavutköy,0
817,1567,0,167,38,Arnavutköy,0
818,971,0,353,37,Arnavutköy,0
819,1750,0,3,0,Arnavutköy,0
820,387,1,71,81,Arnavutköy,0
821,1068,1,101,60,Arnavutköy,0
822,1648,1,51,37,Arnavutköy,0
823,1888,0,360,0,Arnavutköy,0
824,1341,0,101,0,Arnavutköy,0
825,1841,4,76,35,Arnavutköy,0
826,1841,4,76,35,Arnavutköy,0
827,1062,0,86,60,Arnavutköy,0
828,1243,2,41,60,Arnavutköy,0
829,991,2,370,0,Arnavutköy,0
830,1562,0,141,48,Arnavutköy,0
831,1124,1,6,60,Arnavutköy,0
832,1068,0,21,15,Arnavutköy,0
833,1068,0,21,15,Arnavutköy,0
834,1149,1,15,4,Arnavutköy,0
835,1149,1,15,4,Arnavutköy,0
836,930,0,332,39,Arnavutköy,0
837,930,0,332,39,Arnavutköy,0
838,1104,0,81,37,Arnavutköy,0
839,930,0,332,39,Arnavutköy,0
840,588,0,1,0,Arnavutköy,0
841,881,1,1,60,Arnavutköy,0
842,1750,0,2,0,Arnavutköy,1
843,1897,0,81,60,Arnavutköy,0
844,1897,0,81,60,Arnavutköy,0
845,615,0,352,48,Arnavutköy,0
846,1897,0,81,60,Arnavutköy,0
847,834,0,366,0,Arnavutköy,0
848,1264,0,353,0,Arnavutköy,0
849,1488,0,16,0,Arnavutköy,0
850,1605,1,41,71,Arnavutköy,0
851,1432,0,26,37,Arnavutköy,0
852,1552,1,232,0,Arnavutköy,0
853,1552,1,232,0,Arnavutköy,0
854,1354,0,11,61,Arnavutköy,0
855,853,3,360,60,Arnavutköy,0
856,1855,1,1,71,Arnavutköy,0
857,991,1,91,0,Arnavutköy,0
858,1253,0,61,60,Arnavutköy,0
859,1253,0,61,60,Arnavutköy,0
860,113,0,81,60,Arnavutköy,0
861,1162,0,44,17,Arnavutköy,0
862,649,4,324,0,Arnavutköy,0
863,736,0,2,48,Arnavutköy,1
864,1552,1,232,0,Arnavutköy,0
865,1454,0,351,60,Arnavutköy,0
866,1196,0,26,0,Arnavutköy,0
867,1763,0,1,37,Arnavutköy,0
868,1763,0,1,37,Arnavutköy,0
869,1196,0,26,0,Arnavutköy,0
870,278,1,1,71,Arnavutköy,0
871,549,1,353,60,Arnavutköy,0
872,1115,1,51,48,Arnavutköy,0
873,811,0,352,60,Arnavutköy,0
874,588,0,360,0,Arnavutköy,0
875,180,0,46,23,Arnavutköy,0
876,649,4,324,0,Arnavutköy,0
877,1104,1,1,0,Arnavutköy,0
878,477,0,31,27,Arnavutköy,0
879,251,4,46,23,Arnavutköy,1
880,1104,0,21,2,Arnavutköy,0
881,834,0,41,0,Arnavutköy,0
882,853,2,41,75,Arnavutköy,0
883,1721,0,29,81,Arnavutköy,0
884,649,1,1,0,Arnavutköy,0
885,1285,0,26,60,Arnavutköy,0
886,1544,0,66,48,Arnavutköy,1
887,1201,1,111,48,Arnavutköy,0
888,1382,1,26,49,Arnavutköy,0
889,771,0,16,60,Arnavutköy,0
890,1775,1,31,48,Arnavutköy,0
891,2098,1,31,37,Arnavutköy,0
892,1544,0,66,48,Arnavutköy,1
893,876,0,353,75,Arnavutköy,0
894,2098,1,31,37,Arnavutköy,0
895,186,2,295,39,Arnavutköy,0
896,1024,4,353,4,Arnavutköy,0
897,1024,4,353,4,Arnavutköy,0
898,2098,1,31,37,Arnavutköy,0
899,951,0,341,1,Arnavutköy,0
900,1544,0,66,48,Arnavutköy,1
901,853,2,41,0,Arnavutköy,0
902,1775,1,31,48,Arnavutköy,0
903,930,0,71,27,Arnavutköy,0
904,700,0,81,0,Arnavutköy,0
905,930,0,71,27,Arnavutköy,0
906,1285,0,26,60,Arnavutköy,0
907,251,4,46,23,Arnavutköy,1
908,1382,1,26,49,Arnavutköy,0
909,549,1,366,0,Arnavutköy,0
910,708,0,1,0,Arnavutköy,0
911,1104,0,21,2,Arnavutköy,0
912,588,0,347,43,Arnavutköy,0
913,771,1,347,81,Arnavutköy,0
914,549,1,1,75,Arnavutköy,0
915,753,1,11,2,Arnavutköy,0
916,853,2,41,75,Arnavutköy,0
917,700,0,81,0,Arnavutköy,0
918,615,2,8,0,Arnavutköy,0
919,1611,4,51,4,Ataşehir,0
920,1912,0,41,12,Ataşehir,0
921,1354,0,16,60,Ataşehir,0
922,977,4,71,0,Ataşehir,0
923,966,1,360,1,Ataşehir,0
924,121,1,86,60,Ataşehir,0
925,2008,1,81,0,Ataşehir,0
926,2008,1,81,0,Ataşehir,0
927,977,4,71,0,Ataşehir,0
928,1517,1,66,2,Ataşehir,0
929,1196,0,151,27,Ataşehir,0
930,1354,0,16,60,Ataşehir,0
931,1596,0,151,35,Ataşehir,0
932,1648,1,21,0,Ataşehir,0
933,1238,1,21,43,Ataşehir,0
934,729,0,101,0,Ataşehir,1
935,1180,4,353,48,Ataşehir,0
936,1850,4,66,33,Ataşehir,0
937,1850,4,66,33,Ataşehir,0
938,1850,4,66,33,Ataşehir,0
939,430,4,21,0,Ataşehir,0
940,729,0,101,0,Ataşehir,1
941,1395,0,347,60,Ataşehir,0
942,1349,4,44,0,Ataşehir,0
943,1382,0,341,0,Ataşehir,0
944,1,0,9,0,Ataşehir,0
945,1382,0,341,0,Ataşehir,0
946,1354,0,16,60,Ataşehir,0
947,1656,0,4,60,Ataşehir,0
948,1488,1,11,48,Ataşehir,0
949,1010,0,121,0,Ataşehir,0
950,1664,0,37,21,Ataşehir,0
951,1010,0,121,0,Ataşehir,0
952,2008,1,81,0,Ataşehir,0
953,1196,0,151,27,Ataşehir,0
954,1196,0,151,27,Ataşehir,0
955,1,0,9,0,Ataşehir,0
956,1354,0,16,60,Ataşehir,0
957,811,4,1,27,Ataşehir,0
958,1068,1,11,81,Ataşehir,0
959,1317,1,21,27,Ataşehir,0
960,930,1,370,17,Ataşehir,0
961,930,1,370,17,Ataşehir,0
962,1330,0,26,33,Ataşehir,0
963,1921,0,31,48,Ataşehir,0
964,1264,0,21,60,Ataşehir,0
965,1664,0,46,54,Ataşehir,0
966,2031,0,61,31,Ataşehir,1
967,1124,0,6,18,Ataşehir,0
968,848,0,61,4,Ataşehir,0
969,388,0,88,60,Ataşehir,1
970,930,1,370,17,Ataşehir,0
971,2022,4,31,48,Ataşehir,0
972,2022,4,31,48,Ataşehir,0
973,2022,4,31,48,Ataşehir,0
974,1211,4,26,78,Ataşehir,0
975,2022,4,31,48,Ataşehir,0
976,1401,0,6,0,Ataşehir,0
977,1211,4,26,78,Ataşehir,0
978,1401,0,6,0,Ataşehir,0
979,1401,0,6,0,Ataşehir,0
980,1401,0,6,0,Ataşehir,0
981,323,4,91,30,Ataşehir,1
982,1196,4,360,43,Ataşehir,0
983,1068,1,11,81,Ataşehir,0
984,1526,0,21,4,Ataşehir,0
985,1136,1,16,75,Ataşehir,0
986,1341,3,26,0,Ataşehir,0
987,2132,3,1,0,Ataşehir,0
988,1226,1,11,0,Ataşehir,0
989,1965,0,29,60,Ataşehir,0
990,1454,0,21,60,Ataşehir,0
991,1068,1,11,81,Ataşehir,0
992,1454,0,21,60,Ataşehir,0
993,1888,0,353,0,Ataşehir,0
994,1272,0,36,30,Ataşehir,0
995,1454,0,21,60,Ataşehir,0
996,1693,4,342,48,Ataşehir,0
997,1935,4,16,31,Ataşehir,0
998,1330,0,360,1,Ataşehir,0
999,1330,0,360,1,Ataşehir,0
1000,729,0,101,0,Ataşehir,1
1001,1330,0,360,1,Ataşehir,0
1002,1454,0,21,60,Ataşehir,0
1003,1294,0,353,2,Ataşehir,1
1004,323,0,46,38,Ataşehir,0
1005,1495,0,21,0,Ataşehir,0
1006,1935,4,16,31,Ataşehir,0
1007,1935,4,16,31,Ataşehir,0
1008,1196,4,360,43,Ataşehir,0
1009,728,0,347,48,Ataşehir,0
1010,1317,0,16,60,Ataşehir,1
1011,2000,3,73,27,Ataşehir,1
1012,1118,1,1,15,Ataşehir,0
1013,523,0,1,0,Ataşehir,0
1014,523,0,1,0,Ataşehir,0
1015,523,0,1,0,Ataşehir,0
1016,1024,0,16,38,Ataşehir,0
1017,314,3,56,60,Ataşehir,0
1018,615,0,306,48,Ataşehir,1
1019,754,0,121,27,Ataşehir,1
1020,1766,0,341,2,Ataşehir,0
1021,314,3,56,60,Ataşehir,0
1022,64,3,87,0,Ataşehir,0
1023,1637,0,51,39,Ataşehir,0
1024,1925,4,29,37,Ataşehir,0
1025,997,4,101,37,Ataşehir,0
1026,997,4,101,37,Ataşehir,0
1027,1637,0,51,39,Ataşehir,0
1028,1196,0,16,16,Ataşehir,0
1029,1009,1,353,1,Ataşehir,0
1030,1905,4,51,35,Ataşehir,0
1031,1009,1,353,1,Ataşehir,0
1032,997,4,101,37,Ataşehir,0
1033,1864,4,45,31,Ataşehir,0
1034,1905,4,51,35,Ataşehir,0
1035,738,1,347,75,Ataşehir,0
1036,930,1,360,0,Ataşehir,0
1037,1693,0,41,17,Ataşehir,0
1038,961,0,353,36,Ataşehir,1
1039,1693,0,41,17,Ataşehir,0
1040,1264,3,31,0,Ataşehir,0
1041,1648,4,46,60,Ataşehir,0
1042,1223,1,332,29,Ataşehir,1
1043,1488,0,26,4,Ataşehir,0
1044,1039,1,51,60,Ataşehir,0
1045,753,0,353,0,Ataşehir,0
1046,1039,1,51,60,Ataşehir,0
1047,1626,0,11,0,Ataşehir,0
1048,1936,0,46,33,Ataşehir,0
1049,1039,1,51,60,Ataşehir,0
1050,1721,1,49,31,Ataşehir,0
1051,1341,1,31,0,Ataşehir,0
1052,1936,0,46,33,Ataşehir,0
1053,1124,1,1,32,Ataşehir,0
1054,1936,0,46,33,Ataşehir,0
1055,1264,0,16,35,Ataşehir,0
1056,1238,0,76,0,Ataşehir,0
1057,811,4,332,81,Ataşehir,0
1058,1354,4,1,49,Ataşehir,0
1059,1905,4,51,35,Ataşehir,0
1060,1517,1,66,2,Ataşehir,0
1061,1721,3,26,47,Ataşehir,0
1062,160,0,90,8,Ataşehir,0
1063,356,0,6,78,Ataşehir,0
1064,753,0,353,0,Ataşehir,0
1065,1382,0,41,60,Ataşehir,0
1066,1341,1,31,0,Ataşehir,0
1067,1354,4,338,60,Ataşehir,0
1068,1432,1,339,37,Ataşehir,0
1069,1432,1,339,37,Ataşehir,0
1070,1330,0,16,41,Ataşehir,0
1071,1136,1,46,21,Ataşehir,0
1072,615,0,31,23,Ataşehir,0
1073,615,0,360,24,Ataşehir,0
1074,400,0,155,60,Ataşehir,1
1075,1196,4,360,43,Ataşehir,0
1076,1495,0,21,31,Ataşehir,1
1077,1864,0,89,2,Ataşehir,1
1078,1710,4,47,60,Ataşehir,0
1079,878,0,56,0,Ataşehir,0
1080,1546,0,46,43,Ataşehir,0
1081,1546,0,46,43,Ataşehir,0
1082,1517,0,26,12,Ataşehir,1
1083,1517,1,66,2,Ataşehir,0
1084,1317,4,41,4,Ataşehir,0
1085,1297,0,360,60,Ataşehir,0
1086,1905,3,41,32,Ataşehir,0
1087,2112,3,1,24,Ataşehir,0
1088,2112,3,1,24,Ataşehir,0
1089,323,1,73,2,Ataşehir,1
1090,2112,3,1,24,Ataşehir,0
1091,2077,1,51,32,Ataşehir,0
1092,1432,1,339,37,Ataşehir,0
1093,2077,1,51,32,Ataşehir,0
1094,1721,3,51,32,Ataşehir,0
1095,2077,1,51,32,Ataşehir,0
1096,1522,4,52,37,Ataşehir,0
1097,1588,4,26,0,Ataşehir,0
1098,2038,0,121,43,Ataşehir,0
1099,1864,0,89,2,Ataşehir,1
1100,615,3,353,2,Ataşehir,0
1101,1864,0,89,2,Ataşehir,1
1102,1089,0,31,12,Ataşehir,0
1103,1317,0,353,0,Ataşehir,0
1104,1039,0,21,27,Ataşehir,0
1105,2038,0,121,43,Ataşehir,0
1106,1488,0,1,43,Ataşehir,0
1107,378,1,46,48,Ataşehir,0
1108,615,3,353,2,Ataşehir,0
1109,1963,0,91,60,Ataşehir,1
1110,1706,4,36,39,Ataşehir,0
1111,1400,4,353,48,Ataşehir,1
1112,1562,0,17,27,Ataşehir,1
1113,1546,0,61,38,Ataşehir,0
1114,1382,0,46,32,Ataşehir,0
1115,1488,0,21,39,Ataşehir,1
1116,615,3,353,2,Ataşehir,0
1117,378,1,46,48,Ataşehir,0
1118,378,1,46,48,Ataşehir,0
1119,1706,4,36,39,Ataşehir,0
